Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
3,h,760000,S,6.4,3011,3,1,1,265,115,1910,Maribyrnong,-37.7975,144.8894,Western Metropolitan,7570
2,u,420000,VB,6.4,3011,2,1,1,0,75,2010,Maribyrnong,-37.8042,144.9049,Western Metropolitan,7570
3,h,932000,S,6.4,3011,2,1,1,451,130,1910,Maribyrnong,-37.8023,144.8915,Western Metropolitan,7570
3,h,780000,S,6.4,3011,3,1,2,323,129,1900,Maribyrnong,-37.7935,144.8893,Western Metropolitan,7570
2,u,295000,SP,6.4,3011,2,1,1,0,69,1960,Maribyrnong,-37.7903,144.891,Western Metropolitan,7570
2,u,433000,SP,6.4,3011,2,1,1,0,66,2012,Maribyrnong,-37.8017,144.8957,Western Metropolitan,7570
2,t,410000,SP,6.4,3011,2,2,1,65,80,2014,Maribyrnong,-37.7881,144.8838,Western Metropolitan,7570
2,h,1170000,S,6.4,3011,2,1,1,184,103,1900,Maribyrnong,-37.7988,144.902,Western Metropolitan,7570
1,u,375000,S,6.4,3011,1,1,1,0,50,1920,Maribyrnong,-37.8006,144.881,Western Metropolitan,7570
3,h,747000,S,6.4,3011,3,1,1,246,120,1940,Maribyrnong,-37.8012,144.8924,Western Metropolitan,7570
3,h,775000,SP,6.4,3011,3,1,1,242,99,1920,Maribyrnong,-37.7956,144.8848,Western Metropolitan,7570
2,u,571000,S,6.4,3011,2,2,1,0,78,2013,Maribyrnong,-37.8025,144.9073,Western Metropolitan,7570
1,u,305000,S,6.4,3011,1,1,1,59,70,1965,Maribyrnong,-37.7903,144.8899,Western Metropolitan,7570
3,h,860500,S,6.4,3011,3,2,2,322,228,1980,Maribyrnong,-37.7963,144.8862,Western Metropolitan,7570
2,u,370000,SP,6.4,3011,2,1,1,0,75,2007,Maribyrnong,-37.7992,144.8961,Western Metropolitan,7570
2,h,711000,SP,6.4,3011,2,1,2,253,90,1910,Maribyrnong,-37.7968,144.8887,Western Metropolitan,7570
2,h,690500,SP,6.4,3011,2,1,1,212,98,1900,Maribyrnong,-37.7903,144.8879,Western Metropolitan,7570
2,h,747000,S,6.4,3011,2,1,1,320,94,1900,Maribyrnong,-37.7964,144.8871,Western Metropolitan,7570
2,h,858000,SP,6.4,3011,2,1,1,313,93,1915,Maribyrnong,-37.7966,144.9016,Western Metropolitan,7570
4,t,699000,VB,6.4,3011,4,2,2,0,126,2015,Maribyrnong,-37.7905,144.8882,Western Metropolitan,7570
2,h,835000,SP,6.4,3011,2,1,1,222,109,1920,Maribyrnong,-37.7962,144.8844,Western Metropolitan,7570
2,h,661000,S,6.4,3011,2,1,1,132,83,1970,Maribyrnong,-37.7946,144.8903,Western Metropolitan,7570
2,h,757500,S,6.4,3011,2,1,0,258,108,1900,Maribyrnong,-37.7959,144.8901,Western Metropolitan,7570
1,u,282000,PI,6.4,3011,1,1,1,1783,42,1975,Maribyrnong,-37.7949,144.9007,Western Metropolitan,7570
3,t,699000,S,6.4,3011,3,1,1,125,113,2000,Maribyrnong,-37.7922,144.8831,Western Metropolitan,7570
3,h,850000,SP,6.4,3011,3,1,0,190,99,1930,Maribyrnong,-37.795,144.883,Western Metropolitan,7570
2,u,315000,PI,6.4,3011,2,1,1,882,74,1970,Maribyrnong,-37.7899,144.893,Western Metropolitan,7570
3,h,740000,SP,6.4,3011,3,1,1,211,94,1910,Maribyrnong,-37.8059,144.901,Western Metropolitan,7570
3,h,980000,S,6.4,3011,3,2,2,196,154,2006,Maribyrnong,-37.7987,144.9034,Western Metropolitan,7570
2,u,316000,S,6.4,3011,2,1,1,0,55,1960,Maribyrnong,-37.789,144.8932,Western Metropolitan,7570
2,h,760000,PI,6.4,3011,2,1,0,130,70,1920,Maribyrnong,-37.7988,144.9045,Western Metropolitan,7570
3,t,735000,S,6.4,3011,3,2,2,112,168,2010,Maribyrnong,-37.8001,144.8797,Western Metropolitan,7570
4,h,1225000,SP,6.4,3011,4,2,1,319,130,1915,Maribyrnong,-37.7943,144.8875,Western Metropolitan,7570
3,h,767500,S,6.4,3011,3,2,0,458,98,1930,Maribyrnong,-37.7942,144.8832,Western Metropolitan,7570
2,u,395000,SP,6.4,3011,2,2,1,0,79,2009,Maribyrnong,-37.8006,144.9053,Western Metropolitan,7570
4,h,815000,PI,6.4,3011,4,2,1,369,151,1910,Maribyrnong,-37.7914,144.8957,Western Metropolitan,7570
3,t,757000,S,6.4,3011,3,2,2,102,102,2011,Maribyrnong,-37.7987,144.8807,Western Metropolitan,7570
4,h,1450000,SP,6.4,3011,4,1,1,799,160,1910,Maribyrnong,-37.7958,144.9001,Western Metropolitan,7570
2,h,745000,S,6.4,3011,2,1,1,355,74,1890,Maribyrnong,-37.7931,144.8938,Western Metropolitan,7570
2,h,716000,S,6.4,3011,2,1,2,274,275,2000,Maribyrnong,-37.7939,144.8846,Western Metropolitan,7570
3,h,1735000,S,9.2,3146,3,2,3,680,170,1935,Boroondara,-37.854,145.0832,Southern Metropolitan,10412
4,h,3400000,VB,9.2,3146,4,3,2,856,265,1920,Stonnington,-37.8628,145.0436,Southern Metropolitan,10412
5,h,3730000,PI,9.2,3146,4,3,2,919,353,1925,Stonnington,-37.8637,145.0438,Southern Metropolitan,10412
4,h,1800000,VB,9.2,3146,4,2,2,868,217,1930,Boroondara,-37.8522,145.0893,Southern Metropolitan,10412
4,h,1998000,S,9.2,3146,4,2,1,739,183,2002,Boroondara,-37.8513,145.0601,Southern Metropolitan,10412
2,u,671000,S,9.2,3146,2,1,1,0,85,1960,Boroondara,-37.8555,145.0889,Southern Metropolitan,10412
3,h,1425000,S,9.2,3146,3,2,2,217,163,2006,Boroondara,-37.8639,145.0641,Southern Metropolitan,10412
3,h,1530000,S,9.2,3146,3,1,1,753,118,1940,Boroondara,-37.8543,145.0889,Southern Metropolitan,10412
4,h,1900000,PI,9.2,3146,4,4,2,708,323,1985,Boroondara,-37.8646,145.0673,Southern Metropolitan,10412
3,h,1360000,PI,9.2,3146,3,2,1,704,134,1940,Boroondara,-37.852,145.0942,Southern Metropolitan,10412
5,h,2175000,S,9.2,3146,5,3,4,619,327,2003,Boroondara,-37.8554,145.0611,Southern Metropolitan,10412
4,h,2325000,PI,9.2,3146,4,3,2,638,314,1930,Boroondara,-37.8523,145.0726,Southern Metropolitan,10412
4,h,2538000,S,9.2,3146,4,2,3,630,314,2000,Boroondara,-37.856,145.0691,Southern Metropolitan,10412
4,h,2300000,VB,9.2,3146,4,3,4,1258,254,1941,Boroondara,-37.8552,145.082,Southern Metropolitan,10412
2,u,550000,SP,9.2,3146,2,1,1,0,63,1968,Stonnington,-37.8567,145.0435,Southern Metropolitan,10412
3,h,1600000,VB,9.2,3146,3,2,1,704,134,1940,Boroondara,-37.852,145.0942,Southern Metropolitan,10412
3,h,2115000,S,9.2,3146,4,2,2,745,157,1920,Boroondara,-37.8501,145.059,Southern Metropolitan,10412
3,h,1700000,S,9.2,3146,3,2,2,625,188,1951,Boroondara,-37.8602,145.0925,Southern Metropolitan,10412
4,h,2077000,S,9.2,3146,4,2,3,553,143,1910,Boroondara,-37.8589,145.0413,Southern Metropolitan,10412
4,h,2850000,S,9.2,3146,4,3,2,1184,305,1935,Boroondara,-37.8526,145.0848,Southern Metropolitan,10412
2,u,411000,SP,9.2,3146,2,1,1,0,65,1970,Stonnington,-37.85,145.0461,Southern Metropolitan,10412
4,h,2020000,PI,9.2,3146,4,2,2,630,351,2009,Boroondara,-37.8667,145.0752,Southern Metropolitan,10412
4,h,2010000,S,9.2,3146,4,2,2,659,212,1930,Boroondara,-37.8509,145.0916,Southern Metropolitan,10412
4,h,2975000,S,9.2,3146,4,3,4,0,30,1930,Boroondara,-37.8541,145.0643,Southern Metropolitan,10412
1,u,452000,S,9.2,3146,1,1,1,63,52,1980,Stonnington,-37.8552,145.05,Southern Metropolitan,10412
3,h,1820000,S,9.2,3146,3,1,3,650,136,1930,Boroondara,-37.8571,145.0766,Southern Metropolitan,10412
1,u,291000,PI,9.2,3146,1,1,1,1097,38,1982,Stonnington,-37.8576,145.0452,Southern Metropolitan,10412
4,h,2376000,S,9.2,3146,4,2,2,652,230,1925,Boroondara,-37.8479,145.0557,Southern Metropolitan,10412
3,h,1456000,SP,9.2,3146,3,1,2,504,142,1920,Stonnington,-37.8541,145.0544,Southern Metropolitan,10412
1,t,345000,PI,9.2,3146,1,1,1,745,44,1970,Stonnington,-37.8505,145.0459,Southern Metropolitan,10412
5,h,2.00E+06,PI,9.2,3146,5,3,1,696,248,1920,Boroondara,-37.8563,145.0709,Southern Metropolitan,10412
2,t,585000,S,9.2,3146,2,1,1,84,84,1960,Boroondara,-37.8517,145.0796,Southern Metropolitan,10412
4,h,1700000,PI,9.2,3146,4,3,1,650,266,1946,Boroondara,-37.8581,145.078,Southern Metropolitan,10412
3,h,1375000,S,9.2,3146,3,2,2,328,176,1990,Boroondara,-37.8529,145.0605,Southern Metropolitan,10412
2,h,920000,S,9.2,3146,2,1,2,334,115,1930,Stonnington,-37.8577,145.0576,Southern Metropolitan,10412
2,u,382000,SP,9.2,3146,2,1,1,1069,33,1960,Stonnington,-37.8547,145.0457,Southern Metropolitan,10412
2,h,1280000,S,9.2,3146,2,1,1,412,123,1950,Stonnington,-37.8541,145.051,Southern Metropolitan,10412
5,h,2825000,PI,9.2,3146,5,4,4,802,206,2013,Boroondara,-37.8627,145.0719,Southern Metropolitan,10412
3,h,2825000,S,9.2,3146,4,2,4,885,217,1910,Stonnington,-37.8577,145.0421,Southern Metropolitan,10412
4,h,1825000,S,9.2,3146,3,3,2,366,26,1999,Boroondara,-37.8503,145.0586,Southern Metropolitan,10412
5,h,3085000,S,9.2,3146,5,3,3,778,326,2000,Boroondara,-37.8582,145.0715,Southern Metropolitan,10412
2,h,1600000,PI,9.2,3146,2,2,2,718,184,1950,Boroondara,-37.858,145.0696,Southern Metropolitan,10412
5,h,2352500,PI,9.2,3146,5,3,2,642,336,1930,Boroondara,-37.859,145.0656,Southern Metropolitan,10412
5,h,3860000,S,9.2,3146,5,4,2,830,520,2009,Boroondara,-37.8563,145.072,Southern Metropolitan,10412
4,h,2625000,PI,9.2,3146,4,3,2,840,326,1930,Boroondara,-37.8538,145.0641,Southern Metropolitan,10412
4,h,1950000,SP,9.2,3146,4,2,2,775,155,1960,Boroondara,-37.8561,145.0934,Southern Metropolitan,10412
3,h,2200000,S,9.2,3146,3,1,2,700,142,1930,Boroondara,-37.8553,145.0711,Southern Metropolitan,10412
3,h,1751000,S,9.2,3146,3,1,3,609,140,1930,Boroondara,-37.8542,145.0733,Southern Metropolitan,10412
4,h,1857000,S,9.2,3146,4,2,3,548,205,1930,Stonnington,-37.8536,145.0547,Southern Metropolitan,10412
2,u,720000,VB,9.2,3146,2,1,2,0,74,1940,Boroondara,-37.8468,145.0515,Southern Metropolitan,10412
3,h,1500000,S,9.2,3146,3,1,3,401,107,1935,Boroondara,-37.8471,145.051,Southern Metropolitan,10412
4,h,2725000,S,9.2,3146,4,3,2,603,246,2007,Boroondara,-37.8521,145.0657,Southern Metropolitan,10412
3,h,2800000,S,9.2,3146,3,1,2,762,153,1930,Stonnington,-37.8575,145.0554,Southern Metropolitan,10412
3,h,1665000,S,9.2,3146,3,1,2,685,143,1941,Boroondara,-37.8538,145.0842,Southern Metropolitan,10412
2,u,6.00E+05,S,9.2,3146,2,1,1,0,80,1960,Stonnington,-37.8555,145.0518,Southern Metropolitan,10412
3,h,1420000,S,9.2,3146,3,1,2,615,607,1940,Boroondara,-37.8578,145.0919,Southern Metropolitan,10412
5,h,2410000,PI,9.2,3146,5,2,2,654,354,2015,Boroondara,-37.8515,145.0922,Southern Metropolitan,10412
4,h,2100000,PI,9.2,3146,4,2,2,645,216,1930,Boroondara,-37.8516,145.061,Southern Metropolitan,10412
4,h,2950000,S,9.2,3146,4,2,2,1485,295,1966,Boroondara,-37.8509,145.0856,Southern Metropolitan,10412
5,h,3365000,S,9.2,3146,5,2,2,1339,270,1925,Stonnington,-37.8649,145.0547,Southern Metropolitan,10412
3,h,1931000,S,9.2,3146,3,2,2,648,193,1975,Boroondara,-37.8547,145.0771,Southern Metropolitan,10412
2,h,1250000,S,9.2,3146,2,1,2,438,107,1910,Stonnington,-37.8511,145.0428,Southern Metropolitan,10412
5,h,2400000,VB,9.2,3146,5,3,2,709,672,1930,Boroondara,-37.8529,145.0806,Southern Metropolitan,10412
3,h,610000,S,13,3046,3,1,2,696,118,1960,Moreland,-37.6972,144.9431,Northern Metropolitan,8870
3,h,610000,S,13,3046,3,1,3,640,144,1960,Moreland,-37.6979,144.9335,Northern Metropolitan,8870
3,h,806500,S,13,3046,3,1,2,766,127,1965,Moreland,-37.6988,144.9372,Northern Metropolitan,8870
4,h,550000,VB,13,3046,4,2,1,683,138,2017,Moreland,-37.6964,144.9314,Northern Metropolitan,8870
3,h,822000,S,13,3046,3,1,4,700,105,1950,Moreland,-37.6988,144.9438,Northern Metropolitan,8870
3,h,980000,SP,13,3046,3,2,3,1029,136,1950,Moreland,-37.7115,144.9147,Northern Metropolitan,8870
2,u,430000,PI,13,3046,2,1,1,164,100,2010,Moreland,-37.7072,144.9252,Northern Metropolitan,8870
2,h,540000,VB,13,3046,2,1,1,164,114,2010,Moreland,-37.7082,144.9178,Northern Metropolitan,8870
3,h,737000,S,13,3046,3,1,4,640,97,1950,Moreland,-37.6986,144.9243,Northern Metropolitan,8870
3,h,460000,SP,13,3046,3,2,2,224,3,1950,Moreland,-37.702,144.9507,Northern Metropolitan,8870
3,t,545000,S,13,3046,3,2,1,136,130,2014,Moreland,-37.7112,144.9142,Northern Metropolitan,8870
3,h,670000,PI,13,3046,3,1,4,734,140,1960,Moreland,-37.7007,144.9378,Northern Metropolitan,8870
4,h,702000,S,13,3046,4,1,4,606,124,1956,Moreland,-37.7104,144.9088,Northern Metropolitan,8870
2,h,730000,S,13,3046,2,1,1,705,115,1950,Moreland,-37.706,144.9245,Northern Metropolitan,8870
3,h,711500,S,13,3046,3,1,3,667,81,1950,Moreland,-37.7005,144.9185,Northern Metropolitan,8870
5,h,810000,S,13,3046,5,4,4,695,176,1950,Moreland,-37.7028,144.9377,Northern Metropolitan,8870
2,u,250000,SP,13,3046,2,1,1,0,61,1970,Moreland,-37.711,144.9178,Northern Metropolitan,8870
3,t,460000,S,13,3046,3,1,1,325,106,1970,Moreland,-37.7001,144.9291,Northern Metropolitan,8870
3,h,793000,S,13,3046,3,1,2,780,120,1960,Moreland,-37.7,144.9427,Northern Metropolitan,8870
2,u,340000,S,13,3046,2,1,1,0,74,1970,Moreland,-37.7071,144.9176,Northern Metropolitan,8870
3,h,447500,S,13,3046,3,1,1,320,130,2000,Moreland,-37.6949,144.9122,Northern Metropolitan,8870
3,h,588000,S,13,3046,3,1,1,616,125,1960,Moreland,-37.7029,144.9053,Northern Metropolitan,8870
3,h,420000,PI,13,3046,3,1,2,0,96,1960,Moreland,-37.7025,144.9504,Northern Metropolitan,8870
2,u,410000,SP,13,3046,2,1,2,200,81,2000,Moreland,-37.7002,144.9428,Northern Metropolitan,8870
3,h,525000,S,13,3046,3,1,1,665,85,1950,Moreland,-37.6966,144.9331,Northern Metropolitan,8870
3,h,703000,S,13,3046,3,1,4,704,102,1960,Moreland,-37.7021,144.9136,Northern Metropolitan,8870
4,t,608000,S,13,3046,3,2,1,252,150,2014,Moreland,-37.7006,144.9299,Northern Metropolitan,8870
4,t,607000,S,13,3046,4,3,2,0,131,2014,Moreland,-37.7102,144.9112,Northern Metropolitan,8870
3,h,765500,S,13,3046,3,2,2,780,180,1970,Moreland,-37.6955,144.9389,Northern Metropolitan,8870
3,u,470000,SP,13,3046,3,1,2,187,99,2014,Moreland,-37.7098,144.9163,Northern Metropolitan,8870
3,h,580000,S,13,3046,3,1,2,650,142,1960,Moreland,-37.7002,144.9408,Northern Metropolitan,8870
2,u,620250,S,13,3046,2,1,2,253,91,2012,Moreland,-37.7117,144.9135,Northern Metropolitan,8870
3,h,710000,S,13,3046,3,1,1,796,104,1960,Moreland,-37.6955,144.9253,Northern Metropolitan,8870
4,h,630000,S,13,3046,3,1,2,630,130,1960,Moreland,-37.7002,144.9232,Northern Metropolitan,8870
3,h,6.00E+05,S,13,3046,3,1,4,541,139,1968,Moreland,-37.7051,144.9069,Northern Metropolitan,8870
3,t,550000,SP,13,3046,3,2,2,212,129,2010,Moreland,-37.7073,144.9277,Northern Metropolitan,8870
4,h,6.00E+05,SP,13,3046,4,1,2,586,159,1968,Moreland,-37.6975,144.9065,Northern Metropolitan,8870
4,h,1217500,S,13,3046,4,3,2,693,192,2014,Moreland,-37.7111,144.9275,Northern Metropolitan,8870
3,h,6.00E+05,SP,13,3046,3,1,2,599,150,1960,Moreland,-37.7009,144.9291,Northern Metropolitan,8870
3,h,570000,PI,13,3046,3,2,2,585,146,1975,Moreland,-37.6977,144.9071,Northern Metropolitan,8870
3,h,762700,SP,13,3046,3,1,4,597,100,1960,Moreland,-37.7097,144.9351,Northern Metropolitan,8870
2,u,465000,S,13,3046,2,1,1,176,89,2012,Moreland,-37.7081,144.912,Northern Metropolitan,8870
2,h,741250,S,13,3046,2,1,1,668,88,1955,Moreland,-37.7067,144.9331,Northern Metropolitan,8870
4,h,1.00E+06,PI,13,3046,4,2,8,977,304,1935,Moreland,-37.7063,144.9273,Northern Metropolitan,8870
4,h,630000,S,13,3046,4,2,2,602,180,1950,Moreland,-37.7005,144.9258,Northern Metropolitan,8870
3,h,670000,S,13,3046,3,1,3,705,135,1950,Moreland,-37.6967,144.9116,Northern Metropolitan,8870
2,h,417000,S,13,3046,2,1,1,172,77,2013,Moreland,-37.7074,144.9086,Northern Metropolitan,8870
3,t,6.00E+05,VB,13,3046,3,1,2,258,143,2001,Moreland,-37.7047,144.9087,Northern Metropolitan,8870
3,t,440000,SP,13,3046,3,2,1,215,121,2010,Moreland,-37.6952,144.9256,Northern Metropolitan,8870
3,h,660000,S,13,3046,3,1,2,657,116,1950,Moreland,-37.7019,144.9225,Northern Metropolitan,8870
2,h,270000,PI,13,3046,2,1,1,155,155,2000,Moreland,-37.6972,144.9239,Northern Metropolitan,8870
4,h,825000,S,13,3046,4,2,4,768,194,1970,Moreland,-37.6979,144.9377,Northern Metropolitan,8870
4,h,638000,S,13,3046,4,2,1,624,258,2005,Moreland,-37.6969,144.9334,Northern Metropolitan,8870
3,h,631000,S,13.6,3043,3,2,2,608,138,2001,Moreland,-37.709,144.8925,Western Metropolitan,1071
3,t,532000,S,13.6,3043,3,2,1,149,19,2005,Moreland,-37.7068,144.8963,Western Metropolitan,1071
3,h,504000,S,13.6,3043,3,2,1,215,139,2004,Moreland,-37.709,144.8964,Western Metropolitan,1071
3,t,468000,S,13.6,3043,3,2,2,178,138,2000,Moreland,-37.7087,144.8962,Western Metropolitan,1071
4,h,802500,S,13.6,3043,4,2,2,0,264,2005,Moreland,-37.705,144.9004,Western Metropolitan,1071
4,h,709000,PI,13.6,3043,4,2,2,453,213,2007,Moreland,-37.7016,144.8974,Western Metropolitan,1071
3,h,485000,S,13.6,3043,3,2,1,175,134,2004,Moreland,-37.7076,144.8961,Western Metropolitan,1071
3,h,540000,VB,13.6,3043,3,2,1,367,141,2008,Moreland,-37.704,144.8989,Western Metropolitan,1071
3,h,390000,PI,13.6,3043,3,2,1,158,136,2005,Moreland,-37.7091,144.8958,Western Metropolitan,1071
4,h,8.00E+05,S,13.6,3043,4,2,2,719,251,2000,Moreland,-37.7062,144.8978,Western Metropolitan,1071
4,h,740000,SP,13.6,3043,4,2,2,453,213,2007,Moreland,-37.7016,144.8974,Western Metropolitan,1071
3,h,605000,PI,12.1,3046,3,1,2,597,116,1960,Moreland,-37.711,144.9478,Northern Metropolitan,2606
3,h,685500,SP,12.1,3046,3,1,2,724,103,1970,Moreland,-37.7076,144.9481,Northern Metropolitan,2606
2,h,610000,S,12.1,3046,2,1,1,394,98,1950,Moreland,-37.7153,144.9507,Northern Metropolitan,2606
3,h,630000,S,12.1,3046,3,1,1,604,112,1970,Moreland,-37.7124,144.9514,Northern Metropolitan,2606
4,h,870000,S,12.1,3046,4,3,5,591,268,2010,Moreland,-37.7127,144.9489,Northern Metropolitan,2606
3,h,810000,S,12.1,3046,3,2,2,592,129,1950,Moreland,-37.7149,144.9473,Northern Metropolitan,2606
2,u,487000,SP,12.1,3046,2,1,2,198,96,2010,Moreland,-37.7132,144.9488,Northern Metropolitan,2606
4,h,7.00E+05,S,12.1,3046,2,2,2,700,168,1950,Moreland,-37.7056,144.9384,Northern Metropolitan,2606
4,h,600500,S,12.1,3046,4,2,1,462,161,1970,Moreland,-37.7062,144.9387,Northern Metropolitan,2606
3,h,730000,S,12.1,3046,3,1,2,570,134,1970,Moreland,-37.7106,144.9491,Northern Metropolitan,2606
3,h,8.00E+05,S,12.1,3046,3,2,2,565,116,1960,Moreland,-37.7094,144.9377,Northern Metropolitan,2606
3,t,750000,S,12.1,3046,3,2,2,301,251,2011,Moreland,-37.715,144.9475,Northern Metropolitan,2606
3,h,740000,S,12.1,3046,3,1,1,568,115,1960,Moreland,-37.7077,144.9438,Northern Metropolitan,2606
3,h,646000,S,12.1,3046,3,1,2,574,106,1970,Moreland,-37.7157,144.9507,Northern Metropolitan,2606
3,h,545000,S,12.1,3046,3,2,3,230,113,2000,Moreland,-37.7073,144.9486,Northern Metropolitan,2606
4,h,777000,S,12.1,3046,3,1,2,700,176,1960,Moreland,-37.704,144.9399,Northern Metropolitan,2606
2,h,722000,S,12.1,3046,3,3,1,580,103,1950,Moreland,-37.7098,144.9424,Northern Metropolitan,2606
2,h,545000,SP,12.1,3046,2,1,3,591,102,1960,Moreland,-37.7128,144.9471,Northern Metropolitan,2606
3,t,510000,PI,12.1,3046,3,2,2,234,115,2012,Moreland,-37.707,144.9411,Northern Metropolitan,2606
3,h,631500,S,12.1,3046,4,1,3,593,95,1965,Moreland,-37.7133,144.947,Northern Metropolitan,2606
3,h,550000,SP,12.1,3046,3,1,3,610,142,1960,Moreland,-37.7107,144.9419,Northern Metropolitan,2606
2,h,330000,VB,12.1,3046,2,1,1,249,2,1970,Moreland,-37.714,144.939,Northern Metropolitan,2606
2,h,715888,S,12.1,3046,2,1,1,613,92,1960,Moreland,-37.7099,144.938,Northern Metropolitan,2606
2,t,468000,S,12.1,3046,2,1,1,137,110,2012,Moreland,-37.707,144.9413,Northern Metropolitan,2606
2,h,515000,S,12.1,3046,2,1,2,345,79,1990,Moreland,-37.7128,144.9496,Northern Metropolitan,2606
2,u,895000,S,13.7,3188,2,1,1,228,87,1975,Bayside,-37.9355,145.0008,Southern Metropolitan,5454
2,u,587000,S,13.7,3188,2,1,1,0,74,1975,Bayside,-37.9419,145.0019,Southern Metropolitan,5454
4,h,2800000,S,13.7,3188,3,3,2,701,320,2015,Bayside,-37.9419,145.0152,Southern Metropolitan,5454
4,h,3250000,S,13.7,3188,4,3,2,928,300,1904,Bayside,-37.9389,145.0062,Southern Metropolitan,5454
4,h,2140000,S,13.7,3188,4,2,3,688,187,1925,Bayside,-37.9319,145.0173,Southern Metropolitan,5454
4,h,1600000,VB,13.7,3188,4,2,2,607,242,2011,Bayside,-37.9324,145.0235,Southern Metropolitan,5454
3,h,1003500,S,13.7,3188,3,1,2,289,109,1998,Bayside,-37.9338,145.0226,Southern Metropolitan,5454
2,u,802000,SP,13.7,3188,2,1,1,0,85,1965,Bayside,-37.939,145.0137,Southern Metropolitan,5454
3,h,1560000,PI,13.7,3188,3,1,3,593,125,1955,Bayside,-37.9399,145.0204,Southern Metropolitan,5454
2,u,760000,S,13.7,3188,2,1,1,90,86,1985,Bayside,-37.9389,145.0186,Southern Metropolitan,5454
2,u,616000,PI,13.7,3188,2,1,1,0,104,2005,Bayside,-37.9373,145.0027,Southern Metropolitan,5454
4,h,1680000,S,13.7,3188,4,1,1,723,90,1955,Bayside,-37.9437,145.0175,Southern Metropolitan,5454
3,h,1120000,S,13.7,3188,4,2,3,373,113,1984,Bayside,-37.9395,145.0088,Southern Metropolitan,5454
4,h,3200000,VB,13.7,3188,4,3,3,760,325,1920,Bayside,-37.9326,144.9997,Southern Metropolitan,5454
4,h,1250000,PI,13.7,3188,4,3,2,398,220,2014,Bayside,-37.9381,145.0161,Southern Metropolitan,5454
4,h,2.00E+06,PI,13.7,3188,4,3,4,615,248,1925,Bayside,-37.9429,145.0072,Southern Metropolitan,5454
5,h,1805000,S,13.7,3188,4,2,2,700,224,1950,Bayside,-37.9419,145.0156,Southern Metropolitan,5454
4,h,2600000,S,13.7,3188,3,1,2,1504,162,1900,Bayside,-37.944,145.0015,Southern Metropolitan,5454
5,h,3470000,SP,13.7,3188,5,3,4,670,413,2008,Bayside,-37.9427,145.0085,Southern Metropolitan,5454
3,h,1050000,S,13.7,3188,3,2,2,357,120,1970,Bayside,-37.9449,145.0144,Southern Metropolitan,5454
3,u,810000,S,13.7,3188,3,1,1,195,115,1960,Bayside,-37.9396,145.0156,Southern Metropolitan,5454
3,h,1460000,S,13.7,3188,3,2,2,413,137,1970,Bayside,-37.933,144.9975,Southern Metropolitan,5454
5,h,3075000,S,13.7,3188,3,2,2,830,204,1901,Bayside,-37.9386,145.006,Southern Metropolitan,5454
2,u,875500,S,13.7,3188,2,2,1,225,118,1970,Bayside,-37.9442,145.0018,Southern Metropolitan,5454
5,h,2600000,PI,13.7,3188,5,4,2,1000,324,1950,Bayside,-37.9332,145.0226,Southern Metropolitan,5454
5,h,1705000,PI,13.7,3188,5,2,2,648,364,1950,Bayside,-37.946,145.0181,Southern Metropolitan,5454
4,h,1515000,S,13.7,3188,4,2,0,611,613,1950,Bayside,-37.9446,145.0201,Southern Metropolitan,5454
5,h,2980000,S,13.7,3188,5,3,2,694,323,2011,Bayside,-37.9372,145.0101,Southern Metropolitan,5454
4,h,2200000,PI,13.7,3188,4,3,4,583,305,2000,Bayside,-37.9336,144.9999,Southern Metropolitan,5454
3,t,1100000,S,13.7,3188,3,2,1,355,140,1987,Bayside,-37.9391,145.012,Southern Metropolitan,5454
4,h,3325000,S,13.7,3188,4,3,2,627,303,1997,Bayside,-37.9449,145.0068,Southern Metropolitan,5454
2,u,450000,PI,13.7,3188,2,2,1,0,70,2007,Bayside,-37.9462,145.0212,Southern Metropolitan,5454
2,u,5.00E+05,PI,13.7,3188,2,1,1,0,61,1970,Bayside,-37.9436,145.0027,Southern Metropolitan,5454
4,h,1460000,S,13.7,3188,4,3,2,562,228,1950,Bayside,-37.9369,145.0163,Southern Metropolitan,5454
4,h,1740000,S,13.7,3188,4,3,2,414,209,1950,Bayside,-37.9401,145.0083,Southern Metropolitan,5454
4,h,1800000,S,13.7,3188,4,2,1,667,184,1935,Bayside,-37.9315,145.0109,Southern Metropolitan,5454
4,h,2160000,S,13.7,3188,4,2,1,577,231,1940,Bayside,-37.9382,144.9997,Southern Metropolitan,5454
4,h,2250000,S,13.7,3188,5,2,2,647,260,1925,Bayside,-37.9407,145.0104,Southern Metropolitan,5454
4,h,2130000,S,13.7,3188,4,2,2,714,188,1925,Bayside,-37.9446,145.0092,Southern Metropolitan,5454
2,u,4.00E+05,S,14.5,3188,2,1,1,0,75,1960,Bayside,-37.9367,145.0322,Southern Metropolitan,2356
3,h,926000,S,14.5,3188,2,2,2,393,140,1950,Bayside,-37.9431,145.0267,Southern Metropolitan,2356
3,h,1070000,S,14.5,3188,3,1,3,583,106,1970,Bayside,-37.9428,145.0296,Southern Metropolitan,2356
2,u,801000,S,14.5,3188,2,1,1,217,107,1994,Bayside,-37.9432,145.0348,Southern Metropolitan,2356
3,t,1150000,S,14.5,3188,3,2,1,0,3,2005,Bayside,-37.9355,145.0276,Southern Metropolitan,2356
