Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
3,1,894082.1991581023,4,10.5,3034.0,3.0,1.0,3.0,574.0,,,22.0,-37.7627,144.857,7.0,4502.0
3,1,925125.0068669915,4,10.5,3034.0,3.0,1.0,4.0,606.0,,,22.0,-37.752,144.854,7.0,4502.0
3,3,615328.2674271464,2,10.5,3034.0,3.0,2.0,1.0,289.0,,,22.0,-37.7644,144.8657,7.0,4502.0
3,1,820654.0398948491,2,10.5,3034.0,3.0,1.0,1.0,177.0,,,22.0,-37.7664,144.8583,7.0,4502.0
3,1,848315.8885978162,4,10.5,3034.0,3.0,1.0,2.0,649.0,,,22.0,-37.758,144.86,7.0,4502.0
3,1,914101.9563324153,2,10.5,3034.0,3.0,1.0,3.0,704.0,,,22.0,-37.7681,144.8592,7.0,4502.0
3,1,861100.9025149643,3,10.5,3034.0,3.0,1.0,2.0,322.0,,,22.0,-37.7686,144.8576,7.0,4502.0
2,3,138936.32044368982,2,10.5,3034.0,2.0,1.0,1.0,263.0,,1999.0,22.0,-37.7697,144.8657,7.0,4502.0
3,1,846443.9180056751,2,10.5,3034.0,3.0,1.0,2.0,766.0,149.0,,22.0,-37.7522,144.8518,7.0,4502.0
3,1,1176222.286159575,2,10.5,3034.0,,,,,,,,,,7.0,4502.0
5,1,1539967.5532291234,4,10.5,3034.0,5.0,2.0,4.0,574.0,,,22.0,-37.7639,144.8615,7.0,4502.0
3,1,835752.8047536314,2,10.5,3034.0,3.0,1.0,1.0,581.0,106.0,1960.0,22.0,-37.7691,144.8575,7.0,4502.0
4,1,1400854.9029902518,5,10.5,3034.0,4.0,3.0,2.0,873.0,395.0,1992.0,22.0,-37.7609,144.8639,7.0,4502.0
3,1,1164215.0424086452,4,10.5,3034.0,,,,,,,,,,7.0,4502.0
3,1,822122.2711031139,2,10.5,3034.0,3.0,1.0,1.0,586.0,118.0,1965.0,22.0,-37.7642,144.8603,7.0,4502.0
3,2,951431.3869385421,5,10.5,3034.0,,,,,,,,,,7.0,4502.0
3,1,1176222.286159575,2,10.5,3034.0,,,,,,,,,,7.0,4502.0
3,1,871408.7017153502,2,10.5,3034.0,3.0,1.0,2.0,588.0,,,22.0,-37.771,144.8586,7.0,4502.0
4,1,1451847.7887705863,1,10.5,3034.0,,,,,,,,,,7.0,4502.0
2,1,544150.7849044204,2,10.5,3034.0,2.0,1.0,1.0,220.0,101.0,1995.0,22.0,-37.756,144.8641,7.0,4502.0
4,1,1445844.1668951213,2,10.5,3034.0,,,,,,,,,,7.0,4502.0
4,1,1289005.3806955218,1,10.5,3034.0,4.0,2.0,2.0,554.0,140.0,1960.0,22.0,-37.7649,144.8633,7.0,4502.0
3,3,331090.27937430143,2,10.5,3034.0,3.0,1.0,1.0,260.0,,1990.0,22.0,-37.7507,144.8576,7.0,4502.0
2,2,385017.1888831854,4,10.5,3034.0,2.0,1.0,2.0,158.0,,1993.0,22.0,-37.7592,144.8681,7.0,4502.0
3,1,1070115.2781415284,2,10.5,3034.0,3.0,2.0,2.0,705.0,,,22.0,-37.766,144.8596,7.0,4502.0
3,1,922551.9326674938,2,10.5,3034.0,3.0,1.0,3.0,812.0,117.0,1960.0,22.0,-37.765,144.8578,7.0,4502.0
3,1,1307502.593846172,4,10.5,3034.0,3.0,2.0,8.0,585.0,,,22.0,-37.751,144.8571,7.0,4502.0
3,1,799555.1923577785,4,10.5,3034.0,3.0,1.0,1.0,597.0,,,22.0,-37.7568,144.8572,7.0,4502.0
4,1,1263579.3163387477,2,10.5,3034.0,4.0,2.0,2.0,589.0,150.0,1961.0,22.0,-37.7573,144.8534,7.0,4502.0
3,1,1176222.286159575,2,10.5,3034.0,,,,,,,,,,7.0,4502.0
3,3,750654.9752193987,4,10.5,3034.0,,,,,,,,,,7.0,4502.0
4,1,1445844.1668951213,2,10.5,3034.0,,,,,,,,,,7.0,4502.0
4,1,1427833.3012687266,5,10.5,3034.0,,,,,,,,,,7.0,4502.0
2,3,138415.59230297804,1,10.5,3034.0,2.0,1.0,1.0,0.0,85.0,1995.0,22.0,-37.7608,144.863,7.0,4502.0
4,1,1251311.5410206914,2,10.5,3034.0,4.0,2.0,2.0,570.0,,,22.0,-37.7513,144.859,7.0,4502.0
4,1,966142.9632959962,2,10.5,3034.0,4.0,1.0,0.0,569.0,,,22.0,-37.7563,144.8601,7.0,4502.0
3,1,1049730.6209859848,2,10.5,3034.0,3.0,2.0,2.0,593.0,103.0,1970.0,22.0,-37.7607,144.8581,7.0,4502.0
4,1,1358174.5002905428,2,10.5,3034.0,4.0,2.0,4.0,585.0,,1960.0,22.0,-37.757,144.8566,7.0,4502.0
3,1,819154.7945719361,2,10.5,3034.0,3.0,1.0,1.0,549.0,,,22.0,-37.7644,144.8575,7.0,4502.0
3,1,981635.6288913488,2,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,22.0,-37.7584,144.8568,7.0,4502.0
3,1,814103.8925381601,4,10.5,3034.0,3.0,1.0,1.0,590.0,,1960.0,22.0,-37.7567,144.8572,7.0,4502.0
3,1,1176222.286159575,2,10.5,3034.0,,,,,,,,,,7.0,4502.0
3,1,1102090.4004178643,2,10.5,3034.0,3.0,2.0,3.0,638.0,,,22.0,-37.7546,144.8585,7.0,4502.0
3,1,841742.3331232369,4,10.5,3034.0,3.0,1.0,2.0,607.0,,,22.0,-37.7546,144.857,7.0,4502.0
4,1,2018843.1034075022,2,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,26.0,-37.8668,144.9928,6.0,2952.0
2,3,826225.5241918266,1,6.6,3183.0,2.0,1.0,2.0,0.0,61.0,1965.0,26.0,-37.8731,144.9958,6.0,2952.0
1,3,565811.316020757,5,6.6,3183.0,1.0,1.0,1.0,0.0,,,26.0,-37.8733,144.997,6.0,2952.0
2,2,943235.0043920875,2,6.6,3183.0,2.0,1.0,2.0,114.0,120.0,2000.0,26.0,-37.8723,144.9961,6.0,2952.0
1,3,563315.2911902368,2,6.6,3183.0,,,,,,,,,,6.0,2952.0
2,3,787221.5527992845,2,6.6,3183.0,2.0,1.0,1.0,0.0,65.0,1960.0,26.0,-37.8725,144.9952,6.0,2952.0
2,3,721054.0626216233,2,6.6,3183.0,2.0,1.0,0.0,0.0,58.0,1970.0,26.0,-37.8742,144.9972,6.0,2952.0
2,3,776097.5075130761,4,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,26.0,-37.8726,144.9962,6.0,2952.0
3,1,1493559.3602716029,2,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,26.0,-37.8663,144.9948,6.0,2952.0
2,3,783072.6685622036,2,6.6,3183.0,2.0,1.0,1.0,0.0,49.0,1960.0,26.0,-37.8678,144.9966,6.0,2952.0
2,3,776808.3834515214,2,6.6,3183.0,2.0,1.0,1.0,0.0,,,26.0,-37.8691,144.9974,6.0,2952.0
2,3,752604.2589668036,2,6.6,3183.0,2.0,1.0,1.0,0.0,59.0,1970.0,26.0,-37.8667,144.9917,6.0,2952.0
2,1,1232349.6910983622,2,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,26.0,-37.874,144.9933,6.0,2952.0
3,1,1820855.5825257301,2,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,26.0,-37.872,144.9909,6.0,2952.0
2,3,747017.1643438041,5,6.6,3183.0,2.0,1.0,1.0,483.0,51.0,1970.0,26.0,-37.8727,144.9969,6.0,2952.0
3,1,1477547.3009562492,2,6.6,3183.0,3.0,1.0,1.0,157.0,,1928.0,26.0,-37.8696,144.9925,6.0,2952.0
1,3,520504.2231326103,4,6.6,3183.0,1.0,1.0,0.0,0.0,,,26.0,-37.873,144.9907,6.0,2952.0
2,3,536186.922893405,1,6.6,3183.0,2.0,0.0,0.0,0.0,,,26.0,-37.8739,144.9929,6.0,2952.0
2,1,1179446.8241847456,2,9.7,3103.0,2.0,1.0,1.0,659.0,123.0,1920.0,3.0,-37.8094,145.0807,6.0,5682.0
4,1,1662528.85006994,5,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,3.0,-37.811,145.0958,6.0,5682.0
2,2,792542.4248707592,2,9.7,3103.0,2.0,1.0,1.0,208.0,129.0,2000.0,3.0,-37.8128,145.0975,6.0,5682.0
3,3,1013481.5129255056,3,9.7,3103.0,3.0,2.0,2.0,206.0,112.0,1998.0,3.0,-37.8161,145.0812,6.0,5682.0
4,1,1534111.3223628402,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1540114.944238305,1,9.7,3103.0,,,,,,,,,,6.0,5682.0
5,1,2010340.9798056185,1,9.7,3103.0,5.0,3.0,2.0,715.0,420.0,2009.0,3.0,-37.8028,145.0768,6.0,5682.0
4,1,1645077.4184380174,5,9.7,3103.0,4.0,2.0,2.0,744.0,226.0,1985.0,3.0,-37.8147,145.0748,6.0,5682.0
3,1,1713995.2800592482,2,9.7,3103.0,3.0,3.0,2.0,651.0,266.0,,3.0,-37.8085,145.0764,6.0,5682.0
5,1,2540092.6280602813,1,9.7,3103.0,5.0,5.0,2.0,651.0,410.0,,3.0,-37.8071,145.0908,6.0,5682.0
2,3,634396.1253828406,2,9.7,3103.0,2.0,1.0,1.0,122.0,97.0,1977.0,3.0,-37.8124,145.0916,6.0,5682.0
6,1,2826654.0703840554,5,9.7,3103.0,6.0,4.0,7.0,2051.0,449.0,1935.0,3.0,-37.8051,145.1016,6.0,5682.0
2,1,1332069.49931705,2,9.7,3103.0,2.0,2.0,2.0,0.0,,,3.0,-37.8134,145.0972,6.0,5682.0
5,1,2020119.5577605665,1,9.7,3103.0,5.0,3.0,2.0,600.0,356.0,2006.0,3.0,-37.8061,145.0801,6.0,5682.0
1,3,293674.74734055996,5,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,2,1063713.0299081504,1,9.7,3103.0,,,,,,,,,,6.0,5682.0
2,3,648399.2973768413,2,9.7,3103.0,2.0,1.0,1.0,206.0,,,3.0,-37.8092,145.0778,6.0,5682.0
4,1,1534111.3223628402,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,1,1486115.9560107589,2,9.7,3103.0,3.0,2.0,2.0,175.0,,1976.0,3.0,-37.8162,145.0771,6.0,5682.0
3,1,1446143.6598325372,2,9.7,3103.0,3.0,2.0,1.0,853.0,,,3.0,-37.807,145.0635,6.0,5682.0
5,1,1997546.619351387,5,9.7,3103.0,5.0,3.0,2.0,678.0,349.0,2001.0,3.0,-37.8048,145.0708,6.0,5682.0
2,3,660275.3681381941,2,9.7,3103.0,2.0,1.0,1.0,0.0,,,3.0,-37.8152,145.0843,6.0,5682.0
3,1,1509194.8358533978,1,9.7,3103.0,3.0,2.0,2.0,308.0,,,3.0,-37.8056,145.0788,6.0,5682.0
2,1,1067438.1974309087,5,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,3.0,-37.8074,145.0826,6.0,5682.0
2,3,568650.4557792544,2,9.7,3103.0,3.0,1.0,1.0,209.0,,1975.0,3.0,-37.8125,145.0901,6.0,5682.0
4,1,1540114.944238305,1,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,1,1211897.4908753335,5,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,3.0,-37.8065,145.065,6.0,5682.0
4,1,1697833.1973237395,1,9.7,3103.0,4.0,2.0,2.0,664.0,,,3.0,-37.8055,145.0699,6.0,5682.0
2,1,1084392.2279202342,2,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,3.0,-37.8162,145.0841,6.0,5682.0
3,1,1477650.971782148,4,9.7,3103.0,3.0,2.0,2.0,699.0,252.0,1985.0,3.0,-37.814,145.0966,6.0,5682.0
5,1,1785722.3374719918,5,9.7,3103.0,,,,,,,,,,6.0,5682.0
2,3,581307.4937025011,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1815212.2079559267,1,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,3.0,-37.8032,145.0693,6.0,5682.0
3,1,1246478.576000899,5,9.7,3103.0,,,,,,,,,,6.0,5682.0
2,3,519393.03032800555,2,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,3.0,-37.8116,145.0724,6.0,5682.0
5,1,1803733.2030983865,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,2,1063713.0299081504,1,9.7,3103.0,,,,,,,,,,6.0,5682.0
2,1,976856.6952653229,5,9.7,3103.0,,,,,,,,,,6.0,5682.0
2,3,684815.8574454188,2,9.7,3103.0,2.0,1.0,1.0,0.0,73.0,1960.0,3.0,-37.8144,145.0993,6.0,5682.0
1,1,852030.2197598219,5,9.7,3103.0,1.0,1.0,1.0,740.0,,,3.0,-37.8125,145.0775,6.0,5682.0
5,1,1785722.3374719918,5,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,1,1209946.6055364609,2,9.7,3103.0,3.0,1.0,2.0,281.0,150.0,1995.0,3.0,-37.8013,145.0652,6.0,5682.0
4,1,1814498.7351127863,1,9.7,3103.0,4.0,3.0,2.0,453.0,308.0,2016.0,3.0,-37.8044,145.1006,6.0,5682.0
2,2,878985.683667779,2,9.7,3103.0,2.0,1.0,1.0,121.0,100.0,1960.0,3.0,-37.8112,145.0881,6.0,5682.0
2,3,569300.2499515712,4,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,2018072.5869373083,2,9.7,3103.0,4.0,3.0,4.0,1148.0,,,3.0,-37.8088,145.0991,6.0,5682.0
3,2,1217333.1922278106,2,9.7,3103.0,3.0,2.0,2.0,219.0,164.0,2003.0,3.0,-37.8125,145.0849,6.0,5682.0
3,2,1057709.4080326855,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
5,1,2080134.312048167,4,9.7,3103.0,5.0,3.0,2.0,678.0,,,3.0,-37.8063,145.0705,6.0,5682.0
5,1,2187869.9479798973,2,9.7,3103.0,5.0,3.0,2.0,642.0,,1930.0,3.0,-37.8096,145.0735,6.0,5682.0
3,1,1252482.197876364,4,9.7,3103.0,,,,,,,,,,6.0,5682.0
5,1,1809736.8249738514,1,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,2,1623774.478741914,1,9.7,3103.0,4.0,3.0,2.0,241.0,240.0,2009.0,3.0,-37.8042,145.1042,6.0,5682.0
3,3,850929.3744380772,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1904248.3841321766,2,9.7,3103.0,4.0,2.0,4.0,935.0,241.0,1927.0,3.0,-37.8157,145.0795,6.0,5682.0
3,3,850929.3744380772,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
2,3,679209.0224006772,1,9.7,3103.0,2.0,1.0,1.0,115.0,104.0,1960.0,3.0,-37.8122,145.0879,6.0,5682.0
2,2,844097.2442967892,5,9.7,3103.0,2.0,1.0,1.0,104.0,,,3.0,-37.8061,145.0878,6.0,5682.0
4,2,1333334.9106436968,1,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,1,1415303.5515419543,2,9.7,3103.0,3.0,1.0,4.0,671.0,465.0,,3.0,-37.8117,145.0775,6.0,5682.0
4,1,1838041.64208287,2,9.7,3103.0,4.0,3.0,2.0,674.0,336.0,1997.0,3.0,-37.8068,145.0786,6.0,5682.0
4,1,1534111.3223628402,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1534111.3223628402,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
5,1,1903602.5961043239,2,9.7,3103.0,5.0,2.0,2.0,611.0,,,3.0,-37.8116,145.0789,6.0,5682.0
2,3,677017.2541461587,5,9.7,3103.0,2.0,1.0,1.0,0.0,79.0,1950.0,3.0,-37.8152,145.0839,6.0,5682.0
4,1,1571652.1108032167,3,9.7,3103.0,3.0,1.0,2.0,832.0,,,3.0,-37.8068,145.0827,6.0,5682.0
2,3,649487.6499941051,2,9.7,3103.0,2.0,1.0,2.0,231.0,98.0,1985.0,3.0,-37.8123,145.0821,6.0,5682.0
3,1,1458839.0372319818,5,9.7,3103.0,3.0,2.0,2.0,380.0,,1980.0,3.0,-37.8161,145.0772,6.0,5682.0
3,2,1235999.3326567411,2,9.7,3103.0,3.0,2.0,2.0,306.0,170.0,1995.0,3.0,-37.8106,145.0848,6.0,5682.0
3,1,1292713.3103810847,2,9.7,3103.0,3.0,1.0,2.0,651.0,,,3.0,-37.8036,145.0715,6.0,5682.0
4,1,1516100.4567364454,5,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,1,1307897.8800275624,2,9.7,3103.0,3.0,1.0,2.0,697.0,,,3.0,-37.8044,145.0853,6.0,5682.0
2,3,597328.7317114472,1,9.7,3103.0,2.0,1.0,1.0,87.0,88.0,1990.0,3.0,-37.8134,145.081,6.0,5682.0
3,1,1332519.2886188924,4,9.7,3103.0,,,,,,,,-37.807,145.0766,6.0,5682.0
5,1,2470595.0694279373,5,9.7,3103.0,5.0,5.0,2.0,671.0,,,3.0,-37.8025,145.0665,6.0,5682.0
5,1,2790102.7856895924,5,9.7,3103.0,5.0,6.0,4.0,739.0,502.0,,3.0,-37.8039,145.0714,6.0,5682.0
3,1,1264489.4416272938,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,3,850929.3744380772,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1674854.879003644,2,9.7,3103.0,4.0,2.0,2.0,752.0,253.0,1981.0,3.0,-37.8149,145.0747,6.0,5682.0
2,3,616678.2621733248,1,9.7,3103.0,2.0,1.0,1.0,213.0,92.0,1980.0,3.0,-37.8092,145.0789,6.0,5682.0
4,1,1891360.0645742118,5,9.7,3103.0,4.0,3.0,2.0,596.0,,,3.0,-37.815,145.076,6.0,5682.0
4,1,1522104.0786119103,4,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,2085262.163964212,2,9.7,3103.0,4.0,3.0,2.0,1007.0,350.0,1910.0,3.0,-37.8135,145.0995,6.0,5682.0
5,1,2176142.382255882,2,9.7,3103.0,4.0,3.0,2.0,674.0,,,3.0,-37.8095,145.0782,6.0,5682.0
4,1,1688289.1646339297,2,9.7,3103.0,4.0,2.0,2.0,583.0,,,3.0,-37.8027,145.0694,6.0,5682.0
3,2,1039698.5424062908,5,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1716633.8379862607,2,9.7,3103.0,4.0,2.0,1.0,685.0,207.0,1940.0,3.0,-37.8056,145.071,6.0,5682.0
2,3,674071.3547307849,2,9.7,3103.0,2.0,1.0,1.0,0.0,150.0,1960.0,3.0,-37.8147,145.084,6.0,5682.0
4,1,1522104.0786119103,4,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1637251.4244653583,5,9.7,3103.0,4.0,2.0,1.0,842.0,,,3.0,-37.8054,145.0771,6.0,5682.0
5,1,2227015.9687360227,1,9.7,3103.0,5.0,3.0,4.0,1468.0,,,3.0,-37.8131,145.1,6.0,5682.0
3,2,1312573.6908359528,2,9.7,3103.0,3.0,2.0,2.0,190.0,,,3.0,-37.8164,145.0846,6.0,5682.0
6,1,2061347.8400830328,4,9.7,3103.0,,,,,,,,,,6.0,5682.0
4,1,1658415.4281587303,1,9.7,3103.0,3.0,1.0,2.0,739.0,291.0,1930.0,3.0,-37.8039,145.0631,6.0,5682.0
4,1,1725322.1493162215,2,9.7,3103.0,4.0,2.0,1.0,665.0,155.0,1940.0,3.0,-37.8057,145.0825,6.0,5682.0
3,1,1556650.1315764487,2,9.7,3103.0,3.0,2.0,1.0,706.0,166.0,1930.0,3.0,-37.8161,145.0748,6.0,5682.0
3,1,1580095.1560624838,5,9.7,3103.0,3.0,2.0,3.0,613.0,193.0,1943.0,3.0,-37.8056,145.0688,6.0,5682.0
5,1,2341217.3835398555,5,9.7,3103.0,5.0,4.0,3.0,1437.0,,,3.0,-37.8058,145.0882,6.0,5682.0
4,1,1540114.944238305,1,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,1,1264489.4416272938,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
3,2,1328756.8158109486,2,9.7,3103.0,3.0,2.0,1.0,259.0,,1940.0,3.0,-37.8161,145.0809,6.0,5682.0
5,1,2010340.9798056185,1,9.7,3103.0,5.0,3.0,2.0,715.0,420.0,2009.0,3.0,-37.8028,145.0768,6.0,5682.0
3,1,1443249.8669360876,2,9.7,3103.0,4.0,2.0,2.0,650.0,,,3.0,-37.8167,145.0797,6.0,5682.0
5,1,1976794.0754974186,2,9.7,3103.0,4.0,2.0,2.0,981.0,260.0,1960.0,3.0,-37.8058,145.0627,6.0,5682.0
3,1,1358258.165307343,2,9.7,3103.0,2.0,1.0,2.0,844.0,,,3.0,-37.8037,145.0636,6.0,5682.0
2,3,671270.8786290288,2,9.7,3103.0,2.0,1.0,1.0,130.0,80.0,1960.0,3.0,-37.812,145.0876,6.0,5682.0
4,1,1534111.3223628402,2,9.7,3103.0,,,,,,,,,,6.0,5682.0
5,1,3085608.273808062,1,9.7,3103.0,5.0,7.0,6.0,0.0,,,3.0,-37.8049,145.0748,6.0,5682.0
3,1,1406207.1871576607,4,9.7,3103.0,3.0,2.0,2.0,404.0,190.0,2011.0,3.0,-37.8075,145.1011,6.0,5682.0
3,1,1296634.7710514963,2,9.7,3103.0,3.0,1.0,1.0,607.0,,1950.0,3.0,-37.8058,145.0781,6.0,5682.0
4,1,1588815.2662341297,5,9.7,3103.0,3.0,1.0,1.0,672.0,115.0,1935.0,3.0,-37.8099,145.0792,6.0,5682.0
2,1,850697.737585485,1,9.7,3103.0,2.0,0.0,0.0,1611.0,,,3.0,-37.8092,145.1016,6.0,5682.0
3,2,1249468.373041898,2,9.2,3104.0,3.0,2.0,2.0,260.0,167.0,2000.0,3.0,-37.7966,145.1021,6.0,7809.0
3,1,1516890.7167144716,1,9.2,3104.0,3.0,2.0,1.0,778.0,154.0,1950.0,3.0,-37.7939,145.0789,6.0,7809.0
4,1,2202678.1225163937,2,9.2,3104.0,4.0,4.0,3.0,1135.0,275.0,1960.0,3.0,-37.8014,145.0892,6.0,7809.0
2,1,1074066.9622534513,2,9.2,3104.0,2.0,1.0,1.0,253.0,,,3.0,-37.7912,145.085,6.0,7809.0
4,3,1142707.8304483593,2,9.2,3104.0,,,,,,,,,,6.0,7809.0
2,1,1017024.1361664832,2,9.2,3104.0,,,,,,,,,,6.0,7809.0
7,1,2243108.554897994,1,9.2,3104.0,7.0,2.0,0.0,942.0,,,3.0,-37.7923,145.1029,6.0,7809.0
4,1,1747072.9050045013,2,9.2,3104.0,4.0,2.0,2.0,647.0,185.0,1955.0,3.0,-37.7917,145.0868,6.0,7809.0
5,1,2225855.539378345,1,9.2,3104.0,5.0,4.0,2.0,760.0,477.0,2015.0,3.0,-37.7907,145.0907,6.0,7809.0
4,1,1723200.2497707903,5,9.2,3104.0,4.0,2.0,2.0,642.0,215.0,1955.0,3.0,-37.7988,145.0726,6.0,7809.0
3,1,1375249.7605732381,2,9.2,3104.0,3.0,1.0,2.0,888.0,137.0,1950.0,3.0,-37.8002,145.0949,6.0,7809.0
3,1,1286646.0169020295,2,9.2,3104.0,,,,,,,,,,6.0,7809.0
4,1,1758363.3129954636,1,9.2,3104.0,4.0,2.0,2.0,750.0,214.0,1950.0,3.0,-37.7906,145.0788,6.0,7809.0
3,1,1383739.1904360652,2,9.2,3104.0,3.0,2.0,1.0,347.0,160.0,2011.0,3.0,-37.7947,145.1035,6.0,7809.0
3,1,1351952.9187215269,2,9.2,3104.0,3.0,1.0,3.0,772.0,,,3.0,-37.7938,145.0732,6.0,7809.0
4,1,1733868.8542039394,2,9.2,3104.0,4.0,2.0,2.0,673.0,185.0,1960.0,3.0,-37.7856,145.0918,6.0,7809.0
3,1,1324606.796481222,5,9.2,3104.0,3.0,1.0,2.0,665.0,124.0,1950.0,3.0,-37.7862,145.0781,6.0,7809.0
4,1,1741103.079224825,2,9.2,3104.0,4.0,2.0,2.0,772.0,150.0,1955.0,3.0,-37.7959,145.0787,6.0,7809.0
4,1,1806036.7270270884,2,9.2,3104.0,4.0,2.0,3.0,736.0,225.0,1958.0,3.0,-37.7944,145.1028,6.0,7809.0
4,1,1605924.5191251338,2,9.2,3104.0,4.0,1.0,4.0,847.0,,,3.0,-37.7954,145.0838,6.0,7809.0
4,1,1659496.5926758647,4,9.2,3104.0,4.0,2.0,1.0,546.0,,,3.0,-37.7863,145.0905,6.0,7809.0
5,1,2397374.6644774675,1,9.2,3104.0,3.0,4.0,2.0,886.0,520.0,2013.0,3.0,-37.804,145.0951,6.0,7809.0
4,1,1960689.2612312138,1,9.2,3104.0,4.0,3.0,3.0,667.0,,,3.0,-37.7898,145.079,6.0,7809.0
3,2,1178287.8550480604,2,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,3.0,-37.7893,145.092,6.0,7809.0
3,1,1562001.7050648928,1,9.2,3104.0,3.0,2.0,2.0,645.0,,1953.0,3.0,-37.7851,145.0957,6.0,7809.0
6,1,2279619.8607091308,2,9.2,3104.0,4.0,2.0,2.0,724.0,,,3.0,-37.8021,145.0985,6.0,7809.0
3,1,1292649.6387774944,1,9.2,3104.0,,,,,,,,,,6.0,7809.0
4,1,1751639.8514573276,2,9.2,3104.0,4.0,2.0,2.0,662.0,330.0,1965.0,3.0,-37.798,145.1007,6.0,7809.0
4,1,1766120.9426427484,5,9.2,3104.0,3.0,2.0,2.0,610.0,,,3.0,-37.784,145.0878,6.0,7809.0
4,2,1453083.3474923074,2,9.2,3104.0,4.0,2.0,1.0,283.0,,,3.0,-37.7982,145.0688,6.0,7809.0
5,1,1978449.397075653,5,9.2,3104.0,5.0,3.0,2.0,705.0,365.0,2013.0,3.0,-37.7851,145.0775,6.0,7809.0
4,1,1653900.6139189005,5,9.2,3104.0,4.0,2.0,2.0,619.0,254.0,1990.0,3.0,-37.8025,145.0843,6.0,7809.0
3,1,1349500.1768915653,1,9.2,3104.0,3.0,1.0,2.0,992.0,,,3.0,-37.7977,145.1037,6.0,7809.0
4,1,1746727.370301187,1,9.2,3104.0,4.0,2.0,2.0,714.0,,,3.0,-37.8007,145.1002,6.0,7809.0
4,1,1920256.3105374277,1,9.2,3104.0,4.0,3.0,2.0,1274.0,275.0,1970.0,3.0,-37.7822,145.0907,6.0,7809.0
3,3,1087540.1051903665,2,9.2,3104.0,3.0,2.0,2.0,244.0,,,3.0,-37.7933,145.0672,6.0,7809.0
5,1,2391870.7481795847,2,9.2,3104.0,4.0,4.0,2.0,624.0,154.0,1967.0,3.0,-37.802,145.0797,6.0,7809.0
2,3,603464.0689772666,2,9.2,3104.0,,,,,,,,,,6.0,7809.0
4,1,1634795.6937364042,5,9.2,3104.0,4.0,2.0,2.0,610.0,275.0,1993.0,3.0,-37.7843,145.0891,6.0,7809.0
4,1,1848510.3747479916,1,9.2,3104.0,4.0,3.0,2.0,657.0,355.0,2006.0,3.0,-37.7981,145.0904,6.0,7809.0
4,1,1738898.3265426457,2,9.2,3104.0,3.0,2.0,1.0,517.0,247.0,1970.0,3.0,-37.783,145.0926,6.0,7809.0
4,1,1789775.131266266,1,9.2,3104.0,4.0,2.0,2.0,715.0,,1939.0,3.0,-37.7943,145.083,6.0,7809.0
4,1,1805498.7248716652,5,9.2,3104.0,4.0,2.0,4.0,587.0,165.0,1960.0,3.0,-37.7841,145.0953,6.0,7809.0
4,1,1538257.032011181,5,9.2,3104.0,,,,,,,,,,6.0,7809.0
4,1,1852212.971326083,2,9.2,3104.0,4.0,3.0,2.0,1070.0,247.0,1992.0,3.0,-37.7975,145.0716,6.0,7809.0
2,1,1098248.5557752848,2,9.2,3104.0,2.0,1.0,1.0,694.0,,,3.0,-37.7941,145.1042,6.0,7809.0
