Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
4,1,3500000,2,9.2,3146,4,2,2,859,,,27,-37.8625,145.044,6,10412
3,1,1750000,2,9.2,3146,3,2,2,652,,,3,-37.8556,145.068,6,10412
2,3,580000,5,9.2,3146,,,,,,,,,,6,10412
3,1,967500,2,9.2,3146,3,2,1,233,,,3,-37.8515,145.0938,6,10412
4,1,2077000,2,9.2,3146,4,2,3,553,143,1910,3,-37.8589,145.0413,6,10412
4,1,2850000,2,9.2,3146,4,3,2,1184,305,1935,3,-37.8526,145.0848,6,10412
4,2,1350000,1,9.2,3146,,,,,,,,,,6,10412
2,3,411000,4,9.2,3146,2,1,1,0,65,1970,27,-37.85,145.0461,6,10412
3,1,1222000,2,9.2,3146,3,1,1,215,,,3,-37.85,145.057,6,10412
4,1,1550000,2,9.2,3146,3,2,2,662,,,3,-37.8588,145.0832,6,10412
3,1,1660000,2,9.2,3146,3,1,2,297,,1930,3,-37.847,145.0535,6,10412
6,1,2250000,5,9.2,3146,5,3,2,650,,1940,3,-37.8534,145.0785,6,10412
3,3,1162000,2,9.2,3146,2,2,2,281,,,3,-37.8579,145.0736,6,10412
4,1,2100000,2,9.2,3146,,,,,,,,,,6,10412
4,1,2020000,1,9.2,3146,4,2,2,630,351,2009,3,-37.8667,145.0752,6,10412
2,1,845000,2,9.2,3146,2,0,0,207,,,27,-37.863,145.0501,6,10412
3,1,1510000,1,9.2,3146,3,2,2,370,,,3,-37.8597,145.0883,6,10412
4,1,2010000,2,9.2,3146,4,2,2,659,212,1930,3,-37.8509,145.0916,6,10412
4,1,1870000,2,9.2,3146,,,,,,,,,,6,10412
4,1,2975000,2,9.2,3146,4,3,4,0,30,1930,3,-37.8541,145.0643,6,10412
2,3,585000,4,9.2,3146,2,1,1,0,,,3,-37.8523,145.0936,6,10412
3,1,1275000,5,9.2,3146,3,2,2,669,,,3,-37.8596,145.0871,6,10412
1,3,452000,2,9.2,3146,1,1,1,63,52,1980,27,-37.8552,145.05,6,10412
3,2,1625000,2,9.2,3146,3,2,2,365,,,3,-37.8526,145.0853,6,10412
4,1,1800000,4,9.2,3146,4,3,2,743,,,27,-37.8566,145.0439,6,10412
3,1,1820000,2,9.2,3146,3,1,3,650,136,1930,3,-37.8571,145.0766,6,10412
1,3,291000,1,9.2,3146,1,1,1,1097,38,1982,27,-37.8576,145.0452,6,10412
2,3,710000,5,9.2,3146,2,1,2,123,,,3,-37.8567,145.0666,6,10412
4,1,3000000,5,9.2,3146,,,,,,,,,,6,10412
4,1,2376000,2,9.2,3146,4,2,2,652,230,1925,3,-37.8479,145.0557,6,10412
5,1,2505000,4,9.2,3146,,,,,,,,,,6,10412
3,1,1230000,1,9.2,3146,,,,,,,,,,6,10412
3,3,1080000,2,9.2,3146,,,,,,,,,,6,10412
2,1,1020000,4,9.2,3146,2,1,0,251,,1910,27,-37.8627,145.0402,6,10412
3,1,1456000,4,9.2,3146,3,1,2,504,142,1920,27,-37.8541,145.0544,6,10412
3,1,1875000,2,9.2,3146,3,2,3,607,,,3,-37.8534,145.0735,6,10412
3,1,1430000,2,9.2,3146,3,3,2,385,255,,3,-37.8524,145.0425,6,10412
6,1,2300000,2,9.2,3146,6,2,2,0,,,3,-37.8519,145.091,6,10412
1,2,345000,1,9.2,3146,1,1,1,745,44,1970,27,-37.8505,145.0459,6,10412
5,1,2000000,1,9.2,3146,5,3,1,696,248,1920,3,-37.8563,145.0709,6,10412
4,1,1550000,1,9.2,3146,4,0,0,769,,,3,-37.8628,145.0734,6,10412
3,1,1625000,2,9.2,3146,4,2,4,1005,,1980,27,-37.8528,145.0487,6,10412
2,3,480000,4,9.2,3146,2,1,1,0,,,27,-37.8559,145.049,6,10412
2,2,585000,2,9.2,3146,2,1,1,84,84,1960,3,-37.8517,145.0796,6,10412
5,1,1960000,1,9.2,3146,5,3,2,650,,1940,3,-37.8534,145.0785,6,10412
4,1,1700000,1,9.2,3146,4,3,1,650,266,1946,3,-37.8581,145.078,6,10412
2,3,680000,2,9.2,3146,2,1,1,0,,,27,-37.8566,145.0454,6,10412
4,1,2225000,1,9.2,3146,,,,,,,,,,6,10412
3,2,1220000,2,9.2,3146,3,2,2,278,,1999,27,-37.8574,145.0496,6,10412
3,1,1375000,2,9.2,3146,3,2,2,328,176,1990,3,-37.8529,145.0605,6,10412
2,1,920000,2,9.2,3146,2,1,2,334,115,1930,27,-37.8577,145.0576,6,10412
2,3,382000,4,9.2,3146,2,1,1,1069,33,1960,27,-37.8547,145.0457,6,10412
2,3,545000,2,9.2,3146,3,0,0,0,,,27,-37.85,145.0465,6,10412
2,3,405000,4,9.2,3146,,,,,,,,,,6,10412
4,2,1350000,5,9.2,3146,3,2,2,342,,,3,-37.8622,145.0634,6,10412
2,1,1280000,2,9.2,3146,2,1,1,412,123,1950,27,-37.8541,145.051,6,10412
2,3,585000,2,9.2,3146,,,,,,,,,,6,10412
3,1,1825000,2,9.2,3146,3,1,2,652,,,3,-37.8552,145.0785,6,10412
5,1,2825000,1,9.2,3146,5,4,4,802,206,2013,3,-37.8627,145.0719,6,10412
3,1,2825000,2,9.2,3146,4,2,4,885,217,1910,27,-37.8577,145.0421,6,10412
2,3,520000,1,9.2,3146,,,,,,,,-37.8538,145.0459,6,10412
4,1,1825000,2,9.2,3146,3,3,2,366,26,1999,3,-37.8503,145.0586,6,10412
1,3,328000,2,9.2,3146,1,1,0,0,,,3,-37.8588,145.0512,6,10412
4,1,2016000,2,9.2,3146,4,2,3,733,,,3,-37.8561,145.0864,6,10412
5,1,3085000,2,9.2,3146,5,3,3,778,326,2000,3,-37.8582,145.0715,6,10412
3,1,1710000,2,9.2,3146,3,1,3,557,,,27,-37.8556,145.0499,6,10412
3,1,1770000,4,9.2,3146,3,1,3,603,,,3,-37.8503,145.0754,6,10412
3,1,1765000,2,9.2,3146,3,1,2,650,,,3,-37.8505,145.0852,6,10412
2,3,545000,1,9.2,3146,,,,,,,,,,6,10412
2,3,511000,2,9.2,3146,2,1,1,0,,,27,-37.8517,145.0459,6,10412
3,1,2000000,1,9.2,3146,2,1,2,821,,,3,-37.8581,145.0685,6,10412
2,1,1600000,1,9.2,3146,2,2,2,718,184,1950,3,-37.858,145.0696,6,10412
3,1,1880000,2,9.2,3146,3,2,2,668,,1920,3,-37.8489,145.0711,6,10412
5,1,2352500,1,9.2,3146,5,3,2,642,336,1930,3,-37.859,145.0656,6,10412
5,1,3860000,2,9.2,3146,5,4,2,830,520,2009,3,-37.8563,145.072,6,10412
4,1,2625000,1,9.2,3146,4,3,2,840,326,1930,3,-37.8538,145.0641,6,10412
2,3,856500,2,9.2,3146,2,1,1,0,,1960,27,-37.8566,145.0553,6,10412
3,3,652000,2,9.2,3146,,,,,,,,,,6,10412
5,1,1650000,1,9.2,3146,5,2,2,400,,,27,-37.8572,145.0555,6,10412
2,2,600000,5,9.2,3146,2,1,1,0,1143,,27,-37.8506,145.0465,6,10412
2,3,690000,2,9.2,3146,2,1,2,166,,,3,-37.863,145.0631,6,10412
3,2,1200000,5,9.2,3146,3,2,2,541,,,27,-37.8628,145.0486,6,10412
4,1,3010000,2,9.2,3146,3,3,2,677,,1910,3,-37.8476,145.0554,6,10412
2,3,785000,2,9.2,3146,2,1,1,0,,,3,-37.8488,145.0573,6,10412
4,1,1950000,4,9.2,3146,4,2,2,775,155,1960,3,-37.8561,145.0934,6,10412
3,1,2200000,2,9.2,3146,3,1,2,700,142,1930,3,-37.8553,145.0711,6,10412
3,1,1751000,2,9.2,3146,3,1,3,609,140,1930,3,-37.8542,145.0733,6,10412
4,1,1857000,2,9.2,3146,4,2,3,548,205,1930,27,-37.8536,145.0547,6,10412
1,3,375000,1,9.2,3146,1,1,1,602,,,27,-37.8597,145.0571,6,10412
2,3,720000,5,9.2,3146,2,1,2,0,74,1940,3,-37.8468,145.0515,6,10412
3,1,1500000,2,9.2,3146,3,1,3,401,107,1935,3,-37.8471,145.051,6,10412
4,1,2725000,2,9.2,3146,4,3,2,603,246,2007,3,-37.8521,145.0657,6,10412
2,1,1723000,2,9.2,3146,2,1,1,553,,,3,-37.8464,145.0511,6,10412
2,3,529500,2,9.2,3146,2,1,1,0,,,27,-37.8572,145.0423,6,10412
3,1,2800000,2,9.2,3146,3,1,2,762,153,1930,27,-37.8575,145.0554,6,10412
3,1,1665000,2,9.2,3146,3,1,2,685,143,1941,3,-37.8538,145.0842,6,10412
2,3,600000,2,9.2,3146,2,1,1,0,80,1960,27,-37.8555,145.0518,6,10412
3,1,1420000,2,9.2,3146,3,1,2,615,607,1940,3,-37.8578,145.0919,6,10412
3,2,1275000,5,9.2,3146,,,,,,,,,,6,10412
3,1,1550000,2,9.2,3146,3,2,2,307,,,3,-37.8531,145.086,6,10412
1,3,420000,5,9.2,3146,1,1,1,805,,2011,3,-37.8592,145.0484,6,10412
4,1,1920000,2,9.2,3146,4,2,2,706,,,3,-37.8573,145.0904,6,10412
5,1,2100000,2,9.2,3146,5,3,2,696,,1989,3,-37.8478,145.0566,6,10412
5,1,2410000,1,9.2,3146,5,2,2,654,354,2015,3,-37.8515,145.0922,6,10412
4,1,2100000,1,9.2,3146,4,2,2,645,216,1930,3,-37.8516,145.061,6,10412
4,1,2950000,2,9.2,3146,4,2,2,1485,295,1966,3,-37.8509,145.0856,6,10412
2,3,390000,2,9.2,3146,2,1,1,0,,,27,-37.8497,145.0466,6,10412
5,1,3365000,2,9.2,3146,5,2,2,1339,270,1925,27,-37.8649,145.0547,6,10412
4,1,1390000,2,9.2,3146,3,2,3,397,,,3,-37.8578,145.068,6,10412
4,1,1802000,2,9.2,3146,4,3,2,394,,1980,3,-37.8523,145.0603,6,10412
3,1,1950000,2,9.2,3146,,,,,,,,,,6,10412
3,1,1310000,2,9.2,3146,3,1,2,464,,,3,-37.8539,145.0702,6,10412
3,1,1931000,2,9.2,3146,3,2,2,648,193,1975,3,-37.8547,145.0771,6,10412
4,1,1528800,2,9.2,3146,,,,,,,,,,6,10412
4,1,2000000,1,9.2,3146,3,2,4,401,,,3,-37.8583,145.0726,6,10412
2,1,1250000,2,9.2,3146,2,1,2,438,107,1910,27,-37.8511,145.0428,6,10412
5,1,2400000,5,9.2,3146,5,3,2,709,672,1930,3,-37.8529,145.0806,6,10412
2,3,460000,1,9.2,3146,2,1,1,0,,,27,-37.8578,145.0537,6,10412
2,1,1541000,2,9.2,3146,,,,,,,,,,6,10412
3,2,585000,2,13,3046,,,,,,,,,,3,8870
3,1,610000,2,13,3046,3,1,2,696,118,1960,24,-37.6972,144.9431,3,8870
3,2,480000,5,13,3046,,,,,,,,,,3,8870
3,1,681500,2,13,3046,,,,,,,,,,3,8870
3,1,640000,2,13,3046,,,,,,,,,,3,8870
3,1,712000,2,13,3046,,,,,,,,,,3,8870
3,1,610000,2,13,3046,3,1,3,640,144,1960,24,-37.6979,144.9335,3,8870
3,2,555000,4,13,3046,3,2,2,244,3,,24,-37.6969,144.9299,3,8870
3,1,500000,2,13,3046,3,1,1,336,,,24,-37.7088,144.9356,3,8870
3,1,800000,2,13,3046,,,,,,,,,,3,8870
3,1,806500,2,13,3046,3,1,2,766,127,1965,24,-37.6988,144.9372,3,8870
5,1,1150000,1,13,3046,5,3,2,700,,,24,-37.7095,144.9253,3,8870
5,1,850000,1,13,3046,5,3,1,487,,,24,-37.7088,144.926,3,8870
3,2,565000,2,13,3046,,,,,,,,,,3,8870
2,1,758000,2,13,3046,,,,,,,,,,3,8870
3,1,590000,2,13,3046,,,,,,,,,,3,8870
4,1,550000,5,13,3046,4,2,1,683,138,2017,24,-37.6964,144.9314,3,8870
3,1,822000,2,13,3046,3,1,4,700,105,1950,24,-37.6988,144.9438,3,8870
3,1,980000,4,13,3046,3,2,3,1029,136,1950,24,-37.7115,144.9147,3,8870
2,1,625000,4,13,3046,,,,,,,,,,3,8870
3,1,645150,4,13,3046,,,,,,,,,,3,8870
2,1,607000,2,13,3046,,,,,,,,,,3,8870
3,1,670000,2,13,3046,3,1,1,652,,,24,-37.7062,144.9261,3,8870
2,3,430000,1,13,3046,2,1,1,164,100,2010,24,-37.7072,144.9252,3,8870
2,1,852500,2,13,3046,2,1,2,832,,,24,-37.7126,144.9122,3,8870
4,1,1025000,2,13,3046,4,2,4,1011,,,24,-37.712,144.9127,3,8870
2,1,540000,5,13,3046,2,1,1,164,114,2010,24,-37.7082,144.9178,3,8870
3,2,500000,4,13,3046,,,,,,,,,,3,8870
3,1,625000,2,13,3046,,,,,,,,,,3,8870
5,1,665000,2,13,3046,,,,,,,,,,3,8870
2,1,530000,4,13,3046,2,1,2,643,,,24,-37.6978,144.9276,3,8870
3,1,721000,2,13,3046,3,1,2,674,,1976,24,-37.7102,144.9362,3,8870
3,1,737000,2,13,3046,3,1,4,640,97,1950,24,-37.6986,144.9243,3,8870
3,1,575500,2,13,3046,3,1,1,701,,,24,-37.6953,144.9397,3,8870
3,1,600000,2,13,3046,3,1,2,702,,,24,-37.6999,144.9387,3,8870
3,1,460000,4,13,3046,3,2,2,224,3,1950,24,-37.702,144.9507,3,8870
3,2,370000,1,13,3046,3,2,1,259,,2003,24,-37.6977,144.9149,3,8870
3,1,691000,2,13,3046,3,1,2,753,,,24,-37.7065,144.9374,3,8870
3,1,500000,2,13,3046,3,1,1,589,,,24,-37.6993,144.9393,3,8870
3,1,485000,2,13,3046,,,,,,,,,,3,8870
2,2,402000,2,13,3046,,,,,,,,,,3,8870
3,3,541000,4,13,3046,,,,,,,,,,3,8870
3,2,545000,2,13,3046,3,2,1,136,130,2014,24,-37.7112,144.9142,3,8870
2,2,455000,4,13,3046,,,,,,,,,,3,8870
3,1,670000,1,13,3046,3,1,4,734,140,1960,24,-37.7007,144.9378,3,8870
3,1,572000,2,13,3046,3,1,2,627,,,24,-37.6974,144.9326,3,8870
4,1,702000,2,13,3046,4,1,4,606,124,1956,24,-37.7104,144.9088,3,8870
2,1,730000,2,13,3046,2,1,1,705,115,1950,24,-37.706,144.9245,3,8870
2,2,449000,2,13,3046,,,,,,,,,,3,8870
2,1,680000,2,13,3046,,,,,,,,,,3,8870
2,2,410000,1,13,3046,,,,,,,,,,3,8870
3,1,711500,2,13,3046,3,1,3,667,81,1950,24,-37.7005,144.9185,3,8870
3,1,820000,5,13,3046,3,2,4,805,,,24,-37.708,144.9211,3,8870
5,1,810000,2,13,3046,5,4,4,695,176,1950,24,-37.7028,144.9377,3,8870
3,2,580000,2,13,3046,,,,,,,,,,3,8870
2,1,438000,2,13,3046,,,,,,,,,,3,8870
2,3,250000,4,13,3046,2,1,1,0,61,1970,24,-37.711,144.9178,3,8870
3,2,460000,2,13,3046,3,1,1,325,106,1970,24,-37.7001,144.9291,3,8870
4,1,835000,2,13,3046,,,,,,,,,,3,8870
3,2,550000,4,13,3046,,,,,,,,,,3,8870
3,1,793000,2,13,3046,3,1,2,780,120,1960,24,-37.7,144.9427,3,8870
2,3,340000,2,13,3046,2,1,1,0,74,1970,24,-37.7071,144.9176,3,8870
3,1,596000,2,13,3046,3,1,3,624,,,24,-37.6967,144.9313,3,8870
3,2,642000,2,13,3046,,,,,,,,,,3,8870
3,1,670000,2,13,3046,,,,,,,,,,3,8870
3,1,525000,4,13,3046,,,,,,,,,,3,8870
3,1,447500,2,13,3046,3,1,1,320,130,2000,24,-37.6949,144.9122,3,8870
3,1,588000,2,13,3046,3,1,1,616,125,1960,24,-37.7029,144.9053,3,8870
3,1,695000,2,13,3046,,,,,,,,,,3,8870
3,1,420000,1,13,3046,3,1,2,0,96,1960,24,-37.7025,144.9504,3,8870
2,3,410000,4,13,3046,2,1,2,200,81,2000,24,-37.7002,144.9428,3,8870
3,1,688000,2,13,3046,3,1,4,700,,,24,-37.7022,144.924,3,8870
3,1,612500,2,13,3046,3,2,3,635,,,24,-37.7006,144.9239,3,8870
3,2,545000,4,13,3046,,,,,,,,,,3,8870
3,1,570000,1,13,3046,,,,,,,,,,3,8870
3,1,525000,2,13,3046,3,1,1,665,85,1950,24,-37.6966,144.9331,3,8870
2,2,397500,2,13,3046,,,,,,,,,,3,8870
3,1,703000,2,13,3046,3,1,4,704,102,1960,24,-37.7021,144.9136,3,8870
4,2,608000,2,13,3046,3,2,1,252,150,2014,24,-37.7006,144.9299,3,8870
5,1,705000,1,13,3046,5,3,2,612,,1970,24,-37.7022,144.9054,3,8870
3,2,677000,2,13,3046,,,,,,,,,,3,8870
2,3,320500,2,13,3046,2,1,1,3056,,,24,-37.7042,144.9214,3,8870
3,1,577000,2,13,3046,3,1,2,706,,,24,-37.7053,144.9372,3,8870
4,1,920000,2,13,3046,,,,,,,,,,3,8870
2,2,450000,4,13,3046,,,,,,,,,,3,8870
2,3,230000,1,13,3046,2,1,1,1996,,,24,-37.702,144.9154,3,8870
4,2,607000,2,13,3046,4,3,2,0,131,2014,24,-37.7102,144.9112,3,8870
3,1,765500,2,13,3046,3,2,2,780,180,1970,24,-37.6955,144.9389,3,8870
3,2,450000,4,13,3046,,,,,,,,,,3,8870
3,1,807000,2,13,3046,,,,,,,,,,3,8870
3,2,530000,1,13,3046,,,,,,,,,,3,8870
3,1,565000,2,13,3046,,,,,,,,,,3,8870
3,3,470000,4,13,3046,3,1,2,187,99,2014,24,-37.7098,144.9163,3,8870
3,3,482500,4,13,3046,3,1,1,265,,1995,24,-37.7083,144.9158,3,8870
3,1,482500,4,13,3046,,,,,,,,,,3,8870
3,1,600000,2,13,3046,,,,,,,,,,3,8870
3,1,580000,2,13,3046,3,1,2,650,142,1960,24,-37.7002,144.9408,3,8870
3,2,550000,5,13,3046,,,,,,,,,,3,8870
2,2,434500,2,13,3046,2,1,1,125,,1975,24,-37.7042,144.9211,3,8870
2,3,620250,2,13,3046,2,1,2,253,91,2012,24,-37.7117,144.9135,3,8870
3,1,480000,2,13,3046,,,,,,,,,,3,8870
3,1,710000,2,13,3046,3,1,1,796,104,1960,24,-37.6955,144.9253,3,8870
4,1,630000,2,13,3046,3,1,2,630,130,1960,24,-37.7002,144.9232,3,8870
2,2,420000,4,13,3046,2,1,1,307,,,24,-37.7117,144.9348,3,8870
2,1,486500,2,13,3046,,,,,,,,,,3,8870
3,1,600000,2,13,3046,3,1,4,541,139,1968,24,-37.7051,144.9069,3,8870
3,1,502500,2,13,3046,,,,,,,,,,3,8870
3,2,550000,4,13,3046,3,2,2,212,129,2010,24,-37.7073,144.9277,3,8870
3,3,460000,2,13,3046,3,2,1,190,,,24,-37.6997,144.9367,3,8870
3,1,582000,2,13,3046,,,,,,,,,,3,8870
4,1,600000,4,13,3046,4,1,2,586,159,1968,24,-37.6975,144.9065,3,8870
3,3,400000,5,13,3046,,,,,,,,,,3,8870
4,1,1217500,2,13,3046,4,3,2,693,192,2014,24,-37.7111,144.9275,3,8870
3,1,600000,4,13,3046,3,1,2,599,150,1960,24,-37.7009,144.9291,3,8870
3,3,470000,4,13,3046,,,,,,,,,,3,8870
2,1,452000,2,13,3046,,,,,,,,,,3,8870
3,1,570000,1,13,3046,3,2,2,585,146,1975,24,-37.6977,144.9071,3,8870
4,1,655000,4,13,3046,4,1,2,695,,,24,-37.6985,144.9441,3,8870
3,1,645000,2,13,3046,,,,,,,,,,3,8870
3,1,500000,4,13,3046,3,1,4,677,,,24,-37.695,144.9271,3,8870
3,1,762700,4,13,3046,3,1,4,597,100,1960,24,-37.7097,144.9351,3,8870
2,3,465000,2,13,3046,2,1,1,176,89,2012,24,-37.7081,144.912,3,8870
2,1,741250,2,13,3046,2,1,1,668,88,1955,24,-37.7067,144.9331,3,8870
2,2,488500,2,13,3046,2,2,1,190,2,,24,-37.7072,144.9241,3,8870
4,1,787500,2,13,3046,4,2,2,650,,,24,-37.7004,144.9411,3,8870
2,3,442000,2,13,3046,3,1,1,245,,,24,-37.7076,144.9097,3,8870
3,1,500000,1,13,3046,,,,,,,,,,3,8870
6,1,1035000,2,13,3046,,,,,,,,,,3,8870
2,2,484852,4,13,3046,,,,,,,,,,3,8870
4,1,1000000,1,13,3046,4,2,8,977,304,1935,24,-37.7063,144.9273,3,8870
2,1,726335,2,13,3046,2,1,2,590,,,24,-37.7072,144.938,3,8870
4,1,630000,2,13,3046,4,2,2,602,180,1950,24,-37.7005,144.9258,3,8870
2,1,685000,2,13,3046,,,,,,,,,,3,8870
3,1,410000,1,13,3046,,,,,,,,,,3,8870
3,1,670000,2,13,3046,3,1,3,705,135,1950,24,-37.6967,144.9116,3,8870
2,1,417000,2,13,3046,2,1,1,172,77,2013,24,-37.7074,144.9086,3,8870
3,2,600000,5,13,3046,3,1,2,258,143,2001,24,-37.7047,144.9087,3,8870
4,1,640000,2,13,3046,,,,,,,,,,3,8870
3,2,440000,4,13,3046,3,2,1,215,121,2010,24,-37.6952,144.9256,3,8870
3,1,501000,4,13,3046,3,1,1,348,,,24,-37.7119,144.9111,3,8870
3,1,660000,2,13,3046,3,1,2,657,116,1950,24,-37.7019,144.9225,3,8870
2,1,675000,2,13,3046,,,,,,,,,,3,8870
3,1,600000,2,13,3046,,,,,,,,,,3,8870
3,1,607000,2,13,3046,,,,,,,,,,3,8870
2,3,382000,2,13,3046,,,,,,,,,,3,8870
3,1,722000,2,13,3046,3,1,3,781,,,24,-37.7048,144.9097,3,8870
2,1,270000,1,13,3046,2,1,1,155,155,2000,24,-37.6972,144.9239,3,8870
4,1,825000,2,13,3046,4,2,4,768,194,1970,24,-37.6979,144.9377,3,8870
3,1,615000,2,13,3046,,,,,,,,,,3,8870
4,1,638000,2,13,3046,4,2,1,624,258,2005,24,-37.6969,144.9334,3,8870
3,1,631000,2,13.6,3043,3,2,2,608,138,2001,24,-37.709,144.8925,7,1071
3,2,532000,2,13.6,3043,3,2,1,149,19,2005,24,-37.7068,144.8963,7,1071
3,1,791000,2,13.6,3043,,,,,,,,,,7,1071
3,1,500000,2,13.6,3043,3,2,1,140,,,24,-37.7071,144.8959,7,1071
3,1,504000,2,13.6,3043,3,2,1,215,139,2004,24,-37.709,144.8964,7,1071
3,2,468000,2,13.6,3043,3,2,2,178,138,2000,24,-37.7087,144.8962,7,1071
3,1,550000,5,13.6,3043,,,,,,,,,,7,1071
4,1,802500,2,13.6,3043,4,2,2,0,264,2005,24,-37.705,144.9004,7,1071
4,1,709000,1,13.6,3043,4,2,2,453,213,2007,24,-37.7016,144.8974,7,1071
3,1,700000,4,13.6,3043,3,2,2,691,,,24,-37.7089,144.8927,7,1071
3,1,485000,2,13.6,3043,3,2,1,175,134,2004,24,-37.7076,144.8961,7,1071
3,1,690000,4,13.6,3043,,,,,,,,,,7,1071
3,1,540000,5,13.6,3043,3,2,1,367,141,2008,24,-37.704,144.8989,7,1071
4,1,600000,1,13.6,3043,,,,,,,,,,7,1071
3,1,390000,1,13.6,3043,3,2,1,158,136,2005,24,-37.7091,144.8958,7,1071
3,1,626000,2,13.6,3043,,,,,,,,,,7,1071
4,1,660000,5,13.6,3043,,,,,,,,,,7,1071
4,1,800000,2,13.6,3043,4,2,2,719,251,2000,24,-37.7062,144.8978,7,1071
3,1,525000,1,13.6,3043,3,2,1,223,,,24,-37.704,144.8984,7,1071
4,1,740000,4,13.6,3043,4,2,2,453,213,2007,24,-37.7016,144.8974,7,1071
4,1,880000,5,13.6,3043,,,,,,,,,,7,1071
3,1,605000,1,12.1,3046,3,1,2,597,116,1960,24,-37.711,144.9478,3,2606
3,1,570000,2,12.1,3046,,,,,,,,,,3,2606
3,1,685500,4,12.1,3046,3,1,2,724,103,1970,24,-37.7076,144.9481,3,2606
2,1,610000,2,12.1,3046,2,1,1,394,98,1950,24,-37.7153,144.9507,3,2606
3,1,630000,2,12.1,3046,3,1,1,604,112,1970,24,-37.7124,144.9514,3,2606
4,1,870000,2,12.1,3046,4,3,5,591,268,2010,24,-37.7127,144.9489,3,2606
3,1,810000,2,12.1,3046,3,2,2,592,129,1950,24,-37.7149,144.9473,3,2606
3,1,840000,2,12.1,3046,3,1,2,608,,,24,-37.7114,144.9378,3,2606
5,1,585000,2,12.1,3046,5,2,1,590,,,24,-37.711,144.9481,3,2606
4,1,772500,2,12.1,3046,3,2,2,595,,1983,24,-37.7116,144.9468,3,2606
3,3,465000,4,12.1,3046,3,1,1,225,,2005,24,-37.7068,144.9467,3,2606
4,3,581000,2,12.1,3046,,,,,,,,,,3,2606
3,2,570000,2,12.1,3046,,,,,,,,,,3,2606
3,1,719000,2,12.1,3046,3,1,4,692,,1980,24,-37.7084,144.9412,3,2606
2,3,487000,4,12.1,3046,2,1,2,198,96,2010,24,-37.7132,144.9488,3,2606
4,1,700000,2,12.1,3046,2,2,2,700,168,1950,24,-37.7056,144.9384,3,2606
4,1,600500,2,12.1,3046,4,2,1,462,161,1970,24,-37.7062,144.9387,3,2606
3,1,730000,2,12.1,3046,3,1,2,570,134,1970,24,-37.7106,144.9491,3,2606
3,1,800000,2,12.1,3046,3,2,2,565,116,1960,24,-37.7094,144.9377,3,2606
4,1,918000,2,12.1,3046,4,2,2,763,,,24,-37.7123,144.9426,3,2606
3,2,750000,2,12.1,3046,3,2,2,301,251,2011,24,-37.715,144.9475,3,2606
3,1,740000,2,12.1,3046,3,1,1,568,115,1960,24,-37.7077,144.9438,3,2606
3,1,721000,2,12.1,3046,3,1,3,539,,1960,24,-37.7098,144.9446,3,2606
3,1,646000,2,12.1,3046,3,1,2,574,106,1970,24,-37.7157,144.9507,3,2606
3,1,545000,2,12.1,3046,3,2,3,230,113,2000,24,-37.7073,144.9486,3,2606
3,1,770000,2,12.1,3046,3,1,2,700,,,24,-37.705,144.9469,3,2606
4,1,777000,2,12.1,3046,3,1,2,700,176,1960,24,-37.704,144.9399,3,2606
3,1,634000,2,12.1,3046,,,,,,,,,,3,2606
2,1,722000,2,12.1,3046,3,3,1,580,103,1950,24,-37.7098,144.9424,3,2606
2,1,545000,4,12.1,3046,2,1,3,591,102,1960,24,-37.7128,144.9471,3,2606
2,3,405000,2,12.1,3046,,,,,,,,,,3,2606
3,1,660000,2,12.1,3046,,,,,,,,,,3,2606
3,2,510000,1,12.1,3046,3,2,2,234,115,2012,24,-37.707,144.9411,3,2606
2,1,542500,2,12.1,3046,2,1,1,359,,1960,24,-37.7133,144.9436,3,2606
3,1,631500,2,12.1,3046,4,1,3,593,95,1965,24,-37.7133,144.947,3,2606
4,1,750074,4,12.1,3046,4,2,1,302,,,24,-37.7149,144.9474,3,2606
3,1,591000,2,12.1,3046,3,1,1,557,,,24,-37.7079,144.9432,3,2606
3,1,550000,4,12.1,3046,3,1,3,610,142,1960,24,-37.7107,144.9419,3,2606
2,1,330000,5,12.1,3046,2,1,1,249,2,1970,24,-37.714,144.939,3,2606
5,1,800000,5,12.1,3046,5,2,1,808,,,24,-37.7091,144.9491,3,2606
3,1,725000,2,12.1,3046,3,2,4,560,,,24,-37.7136,144.9374,3,2606
4,1,815000,2,12.1,3046,4,2,2,672,,1950,24,-37.7083,144.9495,3,2606
2,1,715888,2,12.1,3046,2,1,1,613,92,1960,24,-37.7099,144.938,3,2606
4,1,650000,2,12.1,3046,4,1,4,588,,,24,-37.7096,144.9404,3,2606
2,2,468000,2,12.1,3046,2,1,1,137,110,2012,24,-37.707,144.9413,3,2606
3,1,480000,1,12.1,3046,,,,,,,,,,3,2606
3,1,1102000,2,12.1,3046,3,1,2,1020,,,24,-37.709,144.9434,3,2606
2,1,515000,2,12.1,3046,2,1,2,345,79,1990,24,-37.7128,144.9496,3,2606
3,1,716000,2,12.1,3046,3,1,2,594,,,24,-37.709,144.9483,3,2606
2,1,640000,4,12.1,3046,2,1,1,612,,,24,-37.7109,144.9389,3,2606
2,1,460000,2,12.1,3046,2,1,4,360,,,24,-37.7074,144.9407,3,2606
